"date_stamp","count","user_id","product_id"
"2014/12/24","4","254","7677"
"2016/05/08","1","634","6777"
"2013/06/01","1","981","3695"
"2017/06/28","4","261","1363"
"2021/07/20","4","248","7230"
"2021/01/23","1","851","4577"
"2012/05/31","2","830","2913"
"2016/09/13","1","253","2210"
"2016/08/17","3","707","5076"
"2013/03/09","2","239","369"
"2020/11/22","4","831","957"
"2017/04/21","2","590","2233"
"2012/03/02","1","306","686"
"2021/05/22","3","198","3794"
"2017/04/29","1","455","693"
"2019/12/06","4","794","7533"
"2018/03/11","1","486","7738"
"2016/05/31","4","389","5433"
"2017/04/22","2","311","5658"
"2012/04/07","3","419","2576"
"2015/06/24","4","673","5514"
"2018/12/06","2","224","5142"
"2020/01/14","2","457","55"
"2016/01/25","2","257","4802"
"2015/08/13","4","525","5547"
"2021/08/17","1","365","5429"
"2020/05/04","4","217","2659"
"2017/09/16","1","601","5400"
"2020/02/10","3","986","2248"
"2017/10/09","1","950","322"
"2017/06/07","1","42","5008"
"2021/02/23","4","568","7253"
"2015/06/30","4","332","1673"
"2014/12/22","1","50","4058"
"2019/08/03","1","258","3019"
"2016/01/23","2","791","3381"
"2016/03/27","3","710","803"
"2020/04/19","2","785","567"
"2014/09/02","4","72","2796"
"2015/04/09","3","573","6183"
"2015/12/20","4","827","626"
"2018/06/27","4","568","2081"
"2020/03/18","4","197","1678"
"2014/05/12","4","53","3575"
"2020/02/10","2","397","49"
"2013/10/04","2","987","7375"
"2012/07/19","3","717","2661"
"2014/11/30","4","950","6556"
"2018/10/08","4","813","2057"
"2012/10/05","1","97","2982"
"2016/09/26","1","431","2146"
"2013/01/21","2","90","4090"
"2018/12/15","1","181","794"
"2014/01/08","3","121","6386"
"2013/04/06","3","914","5540"
"2015/01/08","4","76","7110"
"2020/04/20","3","341","4128"
"2016/09/16","4","16","4585"
"2017/11/11","4","815","544"
"2018/11/22","1","350","4273"
"2015/09/08","1","902","5007"
"2016/05/21","4","753","6508"
"2014/07/31","3","581","6042"
"2016/03/01","4","217","7549"
"2020/08/20","4","492","6312"
"2018/02/20","3","812","7717"
"2019/01/19","4","817","7340"
"2021/04/26","1","448","4043"
"2017/08/30","3","481","151"
"2017/09/02","3","984","4387"
"2012/10/10","1","790","2030"
"2019/01/06","4","637","7400"
"2017/12/23","3","328","3451"
"2017/11/12","1","413","3004"
"2014/09/04","2","327","3128"
"2021/07/10","3","674","5939"
"2014/02/07","1","444","1431"
"2018/05/16","3","563","4304"
"2016/05/17","2","349","5171"
"2018/02/16","4","487","3154"
"2021/01/31","1","22","4932"
"2016/02/25","3","856","2897"
"2021/02/21","4","682","6782"
"2019/07/22","1","538","3484"
"2013/03/08","3","732","2854"
"2016/09/30","1","655","1610"
"2020/10/01","3","490","7797"
"2020/06/29","4","570","257"
"2012/10/21","1","437","2811"
"2020/04/14","3","482","4029"
"2012/06/18","4","752","4351"
"2015/08/07","4","600","5466"
"2018/03/22","3","178","1885"
"2013/07/29","2","553","7771"
"2017/09/04","3","607","7405"
"2019/08/13","3","355","2569"
"2013/06/29","4","666","6736"
"2018/03/24","3","37","6986"
"2018/10/18","1","138","1008"
"2018/05/02","3","59","3717"
"2021/01/09","1","288","592"
"2013/02/10","3","859","5140"
"2019/06/19","4","258","153"
"2018/04/16","4","823","7872"
"2021/11/06","2","279","1513"
"2019/11/28","3","392","6589"
"2016/02/09","3","826","4427"
"2014/03/01","2","832","1995"
"2012/07/29","3","217","95"
"2021/05/13","1","953","1526"
"2020/08/15","3","858","696"
"2019/07/22","1","25","18"
"2015/06/02","2","306","5153"
"2021/06/16","2","764","3788"
"2013/04/26","4","862","5914"
"2016/11/21","4","106","1552"
"2016/10/04","1","80","7176"
"2021/02/21","2","766","4674"
"2016/02/08","3","788","3698"
"2014/05/07","4","428","2317"
"2015/06/16","3","217","7253"
"2016/06/01","1","624","4243"
"2012/04/13","1","870","3637"
"2017/02/16","1","583","995"
"2021/12/24","3","963","1886"
"2014/06/26","4","176","2746"
"2017/03/01","4","847","4371"
"2017/07/11","4","445","2768"
"2019/12/29","4","398","1542"
"2018/12/13","3","705","2718"
"2013/05/21","2","491","2305"
"2019/03/21","3","919","6020"
"2015/02/27","1","315","996"
"2020/03/25","1","544","6874"
"2021/01/13","1","260","5377"
"2014/11/21","3","702","3702"
"2017/11/22","2","892","451"
"2018/04/02","1","780","2344"
"2013/05/24","1","68","5636"
"2018/07/07","3","68","6625"
"2021/08/24","1","544","2142"
"2018/11/12","4","214","5920"
"2015/07/22","1","680","3447"
"2020/07/12","1","955","2450"
"2020/03/27","4","426","1537"
"2020/10/29","1","125","7870"
"2017/10/18","1","152","3959"
"2016/12/15","4","515","1382"
"2012/08/27","4","24","3493"
"2017/07/04","1","981","5495"
"2012/06/08","4","903","7051"
"2015/02/28","2","708","7628"
"2018/07/09","4","961","5614"
"2019/02/07","1","833","5995"
"2014/03/22","3","647","1289"
"2018/12/03","4","640","6378"
"2012/03/21","2","838","7805"
"2017/06/18","1","865","5362"
"2013/01/07","3","217","2472"
"2021/08/19","2","931","5631"
"2015/09/12","2","310","4430"
"2021/02/24","1","416","3855"
"2014/09/28","4","676","230"
"2020/01/11","1","685","4408"
"2013/10/24","2","946","1683"
"2012/12/30","3","684","3299"
"2020/07/12","3","607","3614"
"2014/07/11","3","459","1918"
"2013/05/24","2","556","1734"
"2016/01/17","4","321","6784"
"2019/11/04","2","484","1036"
"2015/09/22","2","47","8"
"2016/08/19","1","613","6908"
"2016/06/08","1","269","3520"
"2014/02/08","4","259","2905"
"2014/02/02","2","932","7701"
"2020/03/02","3","297","5579"
"2014/03/01","3","331","2427"
"2017/08/01","2","961","1184"
"2012/06/27","3","890","3944"
"2021/08/18","3","281","6687"
"2012/08/04","4","324","1751"
"2016/05/07","1","54","2626"
"2012/03/10","2","390","4622"
"2017/07/03","1","976","3709"
"2017/02/23","1","974","4296"
"2016/02/10","2","605","7795"
"2012/10/23","1","313","4726"
"2012/12/14","1","243","7625"
"2020/06/02","4","254","1056"
"2021/04/21","3","15","4017"
"2014/09/20","1","859","2010"
"2018/03/16","3","817","7853"
"2021/04/19","4","390","1885"
"2019/05/29","3","995","5261"
"2017/09/11","4","518","2759"
"2018/04/22","2","763","4320"
"2021/09/26","3","471","2493"
"2016/03/11","3","895","1495"
"2018/07/22","1","568","7312"
"2014/03/14","2","99","6807"
"2019/06/11","1","296","2406"
"2016/06/21","1","108","6393"
"2013/11/28","3","763","703"
"2016/09/13","3","535","7370"
"2017/01/06","4","12","4716"
"2014/11/03","1","360","7337"
"2012/08/26","2","608","4306"
"2018/04/18","2","822","6103"
"2021/04/09","1","993","7265"
"2015/08/08","2","43","5475"
"2021/07/05","1","29","5671"
"2014/05/02","2","606","1687"
"2019/12/18","3","474","599"
"2019/09/25","4","465","6173"
"2018/07/18","1","174","3658"
"2016/03/03","1","1","6151"
"2019/06/16","3","572","362"
"2020/10/29","1","985","5524"
"2017/11/24","2","664","4822"
"2019/06/12","1","158","7913"
"2017/05/20","3","582","977"
"2019/03/24","3","372","4616"
"2021/09/10","1","733","454"
"2019/10/02","4","89","4666"
"2020/04/04","1","720","3303"
"2018/01/09","2","487","6136"
"2020/03/15","2","476","5960"
"2020/08/17","3","784","5825"
"2012/10/10","2","925","5614"
"2020/12/05","4","517","7397"
"2020/03/18","4","719","3275"
"2015/06/27","4","325","7241"
"2018/09/19","2","834","6636"
"2019/07/10","3","367","243"
"2019/08/05","4","997","4740"
"2017/03/30","2","150","537"
"2020/11/17","1","652","3472"
"2012/11/20","4","655","1329"
"2014/08/29","3","616","5419"
"2021/11/20","3","992","7904"
"2012/05/18","4","317","4183"
"2021/04/29","1","840","6115"
"2012/11/06","1","911","6053"
"2014/09/27","2","161","2371"
"2013/02/16","4","176","6378"
"2013/03/08","3","510","6451"
"2016/06/23","3","533","2864"
"2012/08/12","1","849","7504"
"2019/07/05","4","254","7573"
"2013/02/16","2","663","2991"
"2019/01/07","4","866","5210"
"2012/08/22","1","45","5219"
"2016/01/11","2","175","2204"
"2012/10/19","2","952","7705"
"2017/02/23","4","630","5554"
"2013/06/21","2","265","3770"
"2020/09/13","3","878","73"
"2021/08/06","1","403","626"
"2018/12/02","1","160","4497"
"2017/07/05","2","967","2259"
"2017/01/25","3","431","3617"
"2013/04/02","3","921","6467"
"2017/10/11","3","992","6628"
"2015/11/25","4","790","881"
"2015/03/31","2","485","6801"
"2013/07/27","1","125","3152"
"2014/02/05","4","23","6701"
"2021/09/04","4","81","7849"
"2019/02/02","3","307","2533"
"2017/05/11","1","537","1298"
"2015/09/05","2","816","4150"
"2015/01/01","4","213","404"
"2019/02/23","1","725","4427"
"2021/04/02","1","95","5553"
"2016/06/20","2","481","1214"
"2013/04/25","4","132","459"
"2015/12/01","1","899","2332"
"2020/06/02","2","95","5249"
"2017/09/01","1","10","3968"
"2012/07/16","2","322","1432"
"2013/02/11","1","442","3441"
"2015/07/29","4","311","3136"
"2016/03/19","4","31","285"
"2016/02/12","3","20","7474"
"2019/08/08","3","157","5952"
"2013/07/19","2","896","1069"
"2019/07/03","4","561","6275"
"2015/09/22","4","918","7765"
"2014/02/11","4","464","6089"
"2013/11/26","1","937","4302"
"2013/06/25","3","605","1033"
"2018/06/23","3","948","2728"
"2016/07/01","1","519","7955"
"2012/11/29","1","127","1641"
"2012/11/05","3","280","4466"
"2016/09/19","3","824","1992"
"2016/04/05","3","28","1084"
"2021/10/29","1","969","7000"
"2015/12/25","4","557","6811"
"2018/01/07","3","49","1580"
"2019/07/13","4","854","638"
"2020/06/03","3","196","1023"
"2016/08/28","4","775","2899"
"2018/10/02","3","902","294"
"2017/02/23","2","745","6155"
"2013/11/18","4","700","5181"
"2020/11/27","3","652","3504"
"2021/09/28","2","605","4416"
"2015/07/21","4","746","6304"
"2020/04/19","4","288","3409"
"2015/09/11","2","767","6139"
"2021/12/06","3","349","7840"
"2018/07/31","4","291","3561"
"2015/12/15","4","820","5597"
"2012/07/06","4","287","4369"
"2014/07/05","4","293","1394"
"2017/05/18","1","430","5786"
"2017/05/10","3","26","7361"
"2016/11/25","1","84","6288"
"2019/02/27","1","770","599"
"2020/04/11","3","211","7636"
"2019/02/02","1","209","5316"
"2013/08/30","1","425","6999"
"2015/06/22","2","43","5281"
"2020/10/15","3","904","3298"
"2012/06/13","4","477","671"
"2017/05/11","3","964","4988"
"2020/10/06","4","809","5412"
"2020/07/09","2","539","1485"
"2016/03/05","1","760","2254"
"2019/11/09","2","973","4018"
"2016/05/07","2","422","1233"
"2018/07/07","4","24","5729"
"2015/05/21","4","941","7168"
"2015/07/28","3","509","4694"
"2021/04/06","4","325","187"
"2012/08/09","2","131","1894"
"2013/12/29","1","806","1102"
"2019/11/19","3","585","7084"
"2014/06/27","2","682","351"
"2017/06/28","3","612","466"
"2012/02/20","4","214","4848"
"2016/01/31","3","389","1816"
"2012/10/27","2","396","6033"
"2018/10/01","4","879","1579"
"2018/12/28","4","966","2983"
"2017/09/26","2","115","5809"
"2015/08/06","3","848","1869"
"2016/05/14","1","892","1830"
"2013/12/10","4","283","635"
"2012/02/10","1","168","312"
"2017/03/02","3","652","1211"
"2018/04/13","2","237","3852"
"2018/11/12","1","487","1171"
"2021/11/05","1","206","1181"
"2016/01/30","3","483","6807"
"2013/07/06","1","766","6237"
"2015/01/22","3","659","5149"
"2016/08/13","3","843","2336"
"2015/05/28","4","707","697"
"2017/01/12","2","710","6785"
"2016/12/25","1","418","7230"
"2013/03/22","2","755","7083"
"2013/05/31","3","31","3938"
"2012/02/24","3","749","2164"
"2021/06/07","1","778","4804"
"2017/02/05","1","465","6528"
"2015/12/19","4","683","7262"
"2017/06/13","2","242","4003"
"2014/05/18","1","175","5909"
"2013/03/18","1","204","3509"
"2012/12/19","4","855","2909"
"2021/03/03","2","595","7011"
"2021/08/22","1","184","6587"
"2013/06/27","2","927","6551"
"2014/11/11","1","114","5858"
"2013/11/06","4","650","7152"
"2021/01/31","3","325","3144"
"2020/01/09","4","924","3054"
"2021/07/18","2","374","7369"
"2020/01/20","3","909","978"
"2016/01/01","2","438","859"
"2017/06/30","2","301","447"
"2020/11/09","4","721","7184"
"2021/04/27","3","550","1183"
"2020/07/10","2","674","5493"
"2018/10/02","1","151","2302"
"2016/10/30","2","920","6936"
"2016/02/22","2","284","6004"
"2021/07/31","4","958","1528"
"2020/12/04","3","303","7428"
"2016/06/14","1","833","4271"
"2021/10/08","4","409","1506"
"2014/12/08","2","966","3382"
"2020/07/30","4","200","7667"
"2017/01/20","1","221","4854"
"2014/03/29","1","759","7926"
"2013/04/27","2","228","4930"
"2014/03/30","3","765","2693"
"2019/09/16","1","454","3920"
"2018/11/26","1","669","136"
"2020/05/15","2","779","460"
"2017/07/20","2","962","7316"
"2015/08/04","1","620","4178"
"2018/10/17","4","653","5882"
"2021/05/18","2","86","6768"
"2012/02/29","3","208","2841"
"2017/01/24","1","241","852"
"2016/07/24","3","102","5905"
"2012/07/11","1","441","5449"
"2019/06/29","2","892","2745"
"2013/04/23","3","449","5340"
"2017/05/07","2","37","3104"
"2018/09/20","1","33","2446"
"2014/11/23","2","857","508"
"2016/05/05","1","922","4395"
"2015/05/07","3","799","1853"
"2018/05/24","3","36","810"
"2012/12/30","4","969","7610"
"2020/11/15","1","168","5936"
"2014/05/26","1","421","3174"
"2018/04/15","2","769","2146"
"2017/11/23","3","740","800"
"2012/08/24","2","887","5573"
"2012/05/04","1","498","4869"
"2016/12/09","3","825","565"
"2018/07/19","4","377","3412"
"2020/06/05","3","162","3563"
"2014/01/25","4","430","5837"
"2013/01/20","3","400","6001"
"2012/04/26","3","689","6114"
"2015/10/21","1","979","6423"
"2012/11/27","1","121","6699"
"2012/07/04","2","668","7640"
"2018/09/11","2","864","3613"
"2015/12/31","4","353","4579"
"2017/02/21","1","515","6467"
"2013/08/21","4","14","6682"
"2021/05/02","3","373","5963"
"2018/09/15","4","754","3392"
"2020/01/24","1","725","1397"
"2021/08/10","2","244","3059"
"2014/04/27","2","35","3799"
"2014/04/03","2","975","3602"
"2015/02/28","2","992","5278"
"2017/11/14","4","577","773"
"2021/01/30","3","707","6367"
"2020/12/14","1","705","2656"
"2018/03/11","4","277","2319"
"2021/11/15","4","174","5315"
"2020/05/15","1","28","5466"
"2014/12/11","2","192","4609"
"2015/12/24","1","961","2381"
"2013/11/03","3","360","252"
"2018/08/25","2","245","7431"
"2019/08/10","3","224","3208"
"2019/03/24","3","898","1759"
"2018/02/22","2","350","310"
"2021/12/12","2","336","7031"
"2016/05/20","4","406","4472"
"2021/02/20","2","876","4765"
"2019/09/12","3","320","5448"
"2017/09/19","3","411","7689"
"2021/12/30","1","307","5549"
"2021/05/26","1","539","4316"
"2017/05/24","2","61","153"
"2013/03/25","1","733","1658"
"2017/02/09","1","426","5773"
"2019/04/22","4","837","1322"
"2019/11/06","4","160","6789"
"2020/06/09","1","686","3815"
"2015/09/20","2","271","1847"
"2018/03/09","3","202","3078"
"2013/08/07","1","715","3198"
"2016/09/01","1","544","7496"
"2015/09/04","1","857","7746"
"2012/11/16","4","877","7972"
"2020/04/04","1","3","4706"
"2021/04/14","2","78","4284"
"2019/05/02","1","983","1372"
"2012/12/12","3","173","1732"
"2014/08/03","4","264","5655"
"2013/03/22","4","735","5926"
"2013/02/06","2","365","6195"
"2012/10/14","3","790","7026"
"2021/10/21","4","880","7024"
"2018/09/21","1","515","5593"
"2019/02/07","4","382","3090"
"2016/01/05","3","906","3683"
"2021/12/03","1","627","1103"
"2012/08/12","4","557","1395"
"2013/02/24","3","695","3209"
"2014/05/20","1","302","6837"
"2018/04/26","4","498","5205"
"2012/09/22","1","990","1625"
"2016/01/28","4","273","5238"
"2017/01/14","4","487","3283"
"2021/05/23","4","706","2273"
"2016/04/03","2","728","2451"
"2019/05/08","3","582","5551"
"2019/04/18","3","618","1874"
"2013/10/02","1","947","4746"
"2015/05/28","1","578","2746"
"2016/02/26","4","696","7719"
"2020/11/08","3","834","252"
"2020/10/21","2","804","1428"
"2021/11/14","3","369","5566"
"2018/10/16","4","936","538"
"2017/09/09","4","646","7271"
"2018/03/04","4","355","3125"
"2018/04/23","2","669","3242"
"2013/04/12","1","355","5180"
"2014/07/29","4","79","4400"
"2020/12/23","4","531","3688"
"2020/03/26","2","193","1328"
"2021/01/31","2","953","4265"
"2021/05/09","1","429","7991"
"2018/10/25","1","623","2601"
"2017/08/23","4","43","5675"
"2013/10/21","2","864","2600"
"2018/11/09","4","758","7731"
"2013/10/18","1","513","5651"
"2015/01/01","4","663","611"
"2013/01/28","4","18","7022"
"2014/12/01","2","595","651"
"2016/03/29","4","753","3227"
"2019/06/08","3","608","4768"
"2018/06/24","1","847","7240"
"2021/01/25","2","771","7034"
"2018/06/14","2","488","1638"
"2013/12/09","2","114","318"
"2014/03/26","4","548","2740"
"2020/09/29","2","852","4136"
"2020/07/12","2","418","3424"
"2015/11/28","3","950","3396"
"2019/06/23","1","133","798"
"2018/05/16","1","246","2038"
"2018/04/03","3","599","5920"
"2016/03/23","1","42","2273"
"2017/04/02","2","175","3309"
"2014/06/26","1","832","5087"
"2016/05/03","2","747","5446"
"2013/01/31","3","14","7286"
"2016/10/31","1","558","1605"
"2013/05/14","1","738","250"
"2018/11/08","3","979","1268"
"2020/09/17","1","84","881"
"2016/12/10","1","865","4622"
"2017/06/20","4","823","6351"
"2015/09/30","3","535","1096"
"2012/05/21","3","526","3024"
"2021/09/16","1","157","723"
"2020/04/05","3","445","5542"
"2015/06/02","2","928","6161"
"2019/07/14","4","372","1120"
"2019/05/01","1","914","1180"
"2016/02/02","1","175","4483"
"2013/03/07","1","292","3019"
"2014/09/26","3","50","5946"
"2013/03/11","1","720","5765"
"2013/02/09","4","324","1602"
"2014/11/20","3","275","7012"
"2019/05/06","2","279","2493"
"2021/11/08","2","913","4095"
"2016/10/09","4","439","4417"
"2019/01/10","4","861","4936"
"2020/05/17","3","725","2530"
"2018/01/21","3","24","4306"
"2021/09/22","3","313","7330"
"2013/10/19","4","739","7733"
"2013/02/16","1","767","6499"
"2021/12/13","2","86","3361"
"2014/04/09","2","516","5366"
"2017/12/29","3","555","4142"
"2019/08/11","4","88","5862"
"2019/06/10","2","193","4706"
"2013/08/04","1","52","3285"
"2015/04/21","4","373","3012"
"2016/02/02","3","820","3245"
"2018/02/16","1","647","1202"
"2020/07/13","4","370","6076"
"2013/11/23","3","977","5626"
"2019/07/28","2","556","4782"
"2016/10/16","4","10","2206"
"2015/05/06","1","779","2256"
"2013/12/17","3","400","3610"
"2013/01/08","3","701","6773"
"2015/03/06","4","45","5365"
"2019/11/01","4","90","7504"
"2014/01/07","1","21","1156"
"2018/06/17","1","451","5301"
"2015/02/19","4","140","132"
"2015/08/30","2","326","3077"
"2014/10/01","4","32","4060"
"2017/07/14","3","7","2714"
"2017/02/21","2","242","1203"
"2017/03/31","1","347","1035"
"2014/05/29","2","712","6661"
"2012/08/15","4","640","4873"
"2013/11/28","1","557","2049"
"2012/09/22","1","362","760"
"2013/02/25","2","84","1085"
"2013/02/13","1","744","1838"
"2013/06/25","1","420","3362"
"2016/04/14","1","548","4304"
"2018/10/08","3","865","3270"
"2014/01/18","4","178","6142"
"2016/11/12","4","678","4721"
"2021/04/30","4","327","4048"
"2017/11/23","1","461","5078"
"2020/03/10","3","933","3125"
"2021/10/25","1","726","1964"
"2013/03/09","4","209","755"
"2020/08/26","2","735","5337"
"2019/02/21","2","534","2720"
"2018/06/03","4","965","7700"
"2021/10/13","3","710","5482"
"2016/04/12","2","848","5019"
"2015/01/14","1","431","7922"
"2020/06/16","3","980","4080"
"2015/02/24","2","361","987"
"2013/10/16","3","131","809"
"2018/09/19","2","276","7625"
"2015/03/23","3","2","1412"
"2019/07/21","2","589","3069"
"2018/11/25","3","167","1125"
"2012/02/22","3","988","4796"
"2020/09/09","4","449","5375"
"2012/08/26","4","20","6020"
"2014/05/13","2","675","7265"
"2016/11/15","3","303","4951"
"2017/10/02","3","320","1563"
"2015/04/10","1","605","6652"
"2016/09/09","3","629","5618"
"2012/08/10","3","755","6671"
"2016/01/03","3","92","745"
"2016/08/13","3","22","6551"
"2013/12/11","3","176","995"
"2014/01/25","3","988","3373"
"2019/05/07","2","472","7720"
"2013/11/09","4","785","4082"
"2015/05/23","3","464","1936"
"2014/10/22","4","720","7850"
"2014/08/28","4","907","800"
"2015/11/04","2","751","2294"
"2016/08/16","3","282","6422"
"2012/05/02","2","847","4074"
"2016/03/26","2","129","5913"
"2012/09/23","1","887","259"
"2020/03/11","3","637","6730"
"2016/10/24","3","801","2504"
"2020/12/21","4","276","7039"
"2020/10/31","4","581","3514"
"2020/04/28","2","913","3264"
"2014/12/18","4","561","1700"
"2021/07/07","3","190","1086"
"2019/03/14","3","183","4169"
"2016/03/31","1","142","4996"
"2018/10/21","1","597","228"
"2018/03/12","3","416","4554"
"2021/07/11","2","34","2839"
"2016/12/03","3","118","6726"
"2017/08/31","4","489","2920"
"2015/02/18","3","195","3263"
"2018/06/30","4","835","997"
"2017/05/15","1","676","2687"
"2021/11/07","4","992","262"
"2012/04/02","4","368","1106"
"2019/12/12","4","990","3431"
"2018/09/05","4","340","6108"
"2021/06/22","4","10","1202"
"2018/04/19","4","531","5253"
"2014/03/26","2","312","4390"
"2012/09/06","1","797","3140"
"2020/06/20","3","134","7962"
"2012/08/22","2","120","7423"
"2018/08/10","2","467","7638"
"2015/04/10","2","286","1148"
"2018/08/31","2","299","380"
"2020/07/21","1","200","7755"
"2021/09/03","4","479","6009"
"2012/02/26","1","859","3673"
"2021/02/23","2","476","3127"
"2019/12/26","3","769","7569"
"2015/01/11","2","761","199"
"2021/03/11","1","836","1452"
"2017/04/22","1","399","5626"
"2020/11/28","1","163","5684"
"2016/09/01","2","310","1410"
"2018/01/30","4","323","6687"
"2019/06/08","3","903","3752"
"2012/11/10","4","863","2203"
"2021/05/30","1","9","2090"
"2018/10/19","4","699","355"
"2019/09/25","2","693","6406"
"2020/01/27","1","517","3591"
"2016/06/14","3","362","1396"
"2016/06/19","2","247","1622"
"2020/06/16","2","139","2835"
"2016/12/02","1","298","1602"
"2015/04/29","4","446","1143"
"2015/04/21","2","769","557"
"2014/09/26","3","123","2020"
"2015/05/05","4","25","1996"
"2017/04/12","4","462","3899"
"2017/12/12","2","56","4105"
"2021/01/03","3","928","5801"
"2015/06/20","4","406","7273"
"2021/10/06","2","918","7477"
"2012/10/02","2","374","2878"
"2019/02/15","1","774","2313"
"2021/03/19","4","745","2489"
"2016/09/20","2","236","7509"
"2014/06/05","2","883","646"
"2016/03/09","3","742","6156"
"2021/03/18","4","141","7007"
"2014/09/08","4","428","3884"
"2012/02/29","3","866","7465"
"2021/01/29","1","679","2166"
"2018/06/07","4","792","1440"
"2021/03/28","1","437","5725"
"2019/11/16","3","88","1207"
"2014/02/06","4","946","2952"
"2019/02/15","4","473","2209"
"2016/03/21","1","770","3228"
"2012/09/16","2","266","6821"
"2019/05/07","1","927","2342"
"2017/09/21","1","468","168"
"2013/03/14","4","205","7035"
"2014/07/20","2","751","4003"
"2017/04/07","4","701","5667"
"2012/07/04","3","396","352"
"2019/02/09","1","536","2981"
"2012/06/14","1","881","7963"
"2018/12/31","2","467","7294"
"2014/05/28","2","301","5400"
"2013/06/20","4","708","7916"
"2020/03/12","2","238","6877"
"2015/08/10","3","56","6091"
"2017/01/04","3","174","3411"
"2013/04/11","4","43","4954"
"2013/01/01","1","140","3094"
"2022/01/01","3","174","4522"
"2021/12/19","1","729","3876"
"2021/09/10","2","806","7845"
"2016/02/03","3","139","1584"
"2017/07/28","1","971","2801"
"2019/09/26","4","722","1104"
"2014/02/26","4","968","6362"
"2012/10/24","2","45","2088"
"2019/04/11","2","70","4076"
"2012/08/28","4","455","936"
"2020/02/10","4","672","5413"
"2014/03/14","2","179","1333"
"2016/12/07","3","248","5840"
"2019/06/05","4","253","3781"
"2015/08/09","4","754","6267"
"2021/03/14","3","976","2178"
"2015/02/22","1","772","2800"
"2016/03/10","3","735","6935"
"2016/05/20","3","533","4642"
"2012/10/01","2","904","1938"
"2018/03/12","3","590","7173"
"2014/05/20","4","575","7831"
"2012/11/16","3","37","1537"
"2016/08/17","2","794","4152"
"2017/07/31","4","552","3903"
"2016/02/29","2","100","1341"
"2012/10/03","1","949","6595"
"2020/05/18","2","230","2910"
"2015/10/31","3","303","528"
"2017/10/14","3","690","4418"
"2015/10/29","1","688","4382"
"2016/11/17","2","408","2424"
"2021/04/15","4","582","463"
"2020/08/31","3","284","2329"
"2018/08/18","1","301","3374"
"2019/07/09","2","166","833"
"2015/02/09","4","323","200"
"2016/02/20","3","552","412"
"2020/11/08","2","227","3583"
"2015/05/31","2","304","6313"
"2017/12/06","2","259","1442"
"2014/12/29","3","371","3752"
"2016/08/29","3","391","1596"
"2015/01/05","1","306","5386"
"2012/06/03","3","584","2441"
"2014/01/12","1","159","6349"
"2014/08/09","1","666","1495"
"2013/03/29","4","696","7881"
"2012/08/23","2","674","4829"
"2013/09/23","4","408","7310"
"2020/07/13","4","354","444"
"2012/03/01","1","891","2333"
"2014/08/30","2","953","2987"
"2014/01/09","2","328","4276"
"2015/01/02","4","74","4919"
"2012/06/02","4","278","5666"
"2020/06/06","1","618","475"
"2018/11/12","4","16","3767"
"2019/06/19","1","261","3392"
"2014/07/21","1","531","5834"
"2021/06/03","3","191","2361"
"2017/07/05","1","820","6295"
"2014/08/12","3","399","1949"
"2017/01/16","4","742","3660"
"2019/10/30","2","697","7236"
"2018/09/24","3","743","7054"
"2020/12/30","3","112","686"
"2012/10/02","3","902","427"
"2017/12/10","1","698","4506"
"2015/11/03","1","686","4693"
"2019/07/27","2","354","6862"
"2014/01/20","4","550","2870"
"2018/04/04","1","444","7017"
"2016/03/11","3","188","7116"
"2018/03/21","3","119","5680"
"2019/03/06","2","6","7004"
"2018/11/24","1","7","378"
"2020/05/20","2","969","462"
"2012/08/26","1","395","1179"
"2020/05/17","3","628","4817"
"2012/03/02","1","499","294"
"2015/12/17","3","129","5330"
"2019/08/29","1","458","6132"
"2014/07/28","3","789","5166"
"2017/03/03","1","252","2052"
"2015/12/20","2","160","3075"
"2017/04/03","1","95","958"
"2018/04/30","4","951","301"
"2017/10/26","4","250","1722"
"2018/04/26","3","212","2348"
"2021/04/16","4","895","5530"
"2019/10/26","2","239","6238"
"2012/06/14","3","116","2984"
"2019/11/02","1","32","363"
"2015/07/08","3","445","2435"
"2021/01/19","1","205","6785"
"2018/12/18","3","501","4428"
"2017/06/15","4","914","2209"
"2019/11/12","4","972","3562"
"2020/12/31","1","230","5355"
"2018/02/08","2","953","5974"
"2017/02/28","3","752","3316"
"2017/03/09","4","899","98"
"2019/10/27","3","978","3746"
"2013/10/14","4","63","7558"
"2013/05/26","3","825","2554"
"2017/12/17","4","653","6820"
"2020/04/10","4","740","6914"
"2017/07/13","2","105","6458"
"2015/05/09","1","401","681"
"2013/12/12","4","167","1287"
"2013/07/26","4","199","1323"
"2021/08/12","2","329","3705"
"2012/05/23","3","500","6802"
"2021/01/07","2","604","2823"
"2017/09/28","4","229","7758"
"2017/07/20","3","595","4704"
"2013/03/09","2","274","4170"
"2018/01/04","3","90","3417"
"2016/07/04","3","731","7618"
"2019/07/28","4","238","778"
"2021/10/20","3","387","123"
"2015/10/05","2","540","459"
"2018/12/10","3","271","431"
"2019/04/06","4","740","2519"
"2012/12/11","1","632","7153"
"2021/09/20","3","114","5917"
"2019/08/27","1","371","5998"
"2014/01/05","2","189","2935"
"2021/11/23","3","602","1038"
"2018/11/27","3","280","1942"
"2020/09/29","3","759","4843"
"2019/07/30","3","348","6046"
"2020/07/23","1","759","1650"
"2017/09/27","1","163","2974"
"2015/03/24","3","651","7711"
"2012/12/10","3","785","5158"
