"date_stamp","user_id","comment_id"
"2013/10/21","67","1950"
"2018/01/21","201","7489"
"2015/10/13","766","6196"
"2012/10/09","388","2897"
"2018/09/30","770","277"
"2021/02/12","284","5888"
"2015/08/04","10","3377"
"2018/02/26","645","2099"
"2016/06/20","438","5302"
"2019/04/01","924","6648"
"2013/12/04","689","919"
"2016/06/10","813","7198"
"2015/06/12","98","2738"
"2020/12/21","858","3233"
"2017/01/11","918","3814"
"2020/11/25","861","4980"
"2019/01/31","448","638"
"2018/06/20","912","48"
"2014/09/26","336","3588"
"2014/10/28","284","4831"
"2012/11/08","824","4533"
"2018/04/24","85","6914"
"2014/11/28","814","1513"
"2020/07/31","539","2150"
"2017/01/30","637","6997"
"2014/10/07","977","3796"
"2021/08/31","162","1034"
"2019/06/09","146","3023"
"2015/11/17","393","1680"
"2021/02/12","250","6312"
"2018/05/07","41","4418"
"2021/04/04","210","1705"
"2014/10/22","628","1836"
"2012/09/02","981","4563"
"2016/11/15","576","2669"
"2018/05/23","425","4432"
"2014/07/25","375","5377"
"2021/01/06","133","5816"
"2020/11/26","380","5733"
"2021/07/31","837","3099"
"2015/02/24","986","2495"
"2019/11/04","493","5553"
"2015/09/28","958","2033"
"2014/04/29","898","4324"
"2019/11/04","433","3861"
"2014/12/30","784","1448"
"2014/10/31","730","2352"
"2013/10/06","594","5456"
"2013/01/01","407","5457"
"2014/04/13","829","6765"
"2018/10/24","126","5115"
"2018/10/13","690","3021"
"2018/07/31","846","56"
"2015/01/26","944","5755"
"2021/06/21","486","2076"
"2016/02/22","381","1169"
"2021/07/11","710","3382"
"2013/04/17","970","3531"
"2014/08/13","742","1464"
"2013/12/11","856","5638"
"2014/07/03","112","996"
"2016/05/28","589","4996"
"2016/01/11","95","7607"
"2016/05/11","610","6770"
"2014/04/19","161","3919"
"2013/12/27","858","7333"
"2019/11/08","161","2071"
"2019/01/02","481","5103"
"2017/02/17","100","3036"
"2012/07/20","100","4596"
"2016/10/11","319","5332"
"2014/12/16","743","7088"
"2015/05/23","598","6310"
"2015/01/21","571","4916"
"2014/08/02","219","4040"
"2022/01/20","773","445"
"2015/12/03","285","838"
"2013/06/05","569","6894"
"2018/02/10","682","2872"
"2013/07/02","72","689"
"2019/10/27","884","3769"
"2020/08/06","879","3658"
"2012/08/11","465","6036"
"2018/04/27","675","6379"
"2020/04/20","539","141"
"2017/01/17","733","5163"
"2012/05/04","606","7430"
"2018/12/05","263","6591"
"2021/06/28","173","7635"
"2019/05/21","678","7239"
"2017/01/20","333","6517"
"2016/11/12","460","2167"
"2018/03/10","992","6311"
"2016/09/02","28","5919"
"2014/02/27","744","4911"
"2013/04/25","156","4268"
"2019/03/06","482","1324"
"2014/08/18","797","5592"
"2014/02/22","753","4746"
"2014/03/30","847","7753"
"2015/05/14","462","679"
"2019/11/09","282","3502"
"2014/07/29","999","7820"
"2017/07/27","311","2929"
"2015/08/30","102","4043"
"2012/06/19","696","7122"
"2016/10/23","712","582"
"2014/01/23","119","3189"
"2019/04/20","941","4645"
"2018/08/31","532","6946"
"2019/07/13","742","7952"
"2012/06/03","810","4081"
"2017/11/29","303","300"
"2013/05/21","534","5218"
"2012/05/31","244","5056"
"2018/12/28","728","7336"
"2018/09/22","664","3581"
"2020/01/19","474","3131"
"2021/10/30","711","5853"
"2016/07/01","819","5377"
"2015/11/21","866","3186"
"2019/08/06","114","3041"
"2021/12/13","369","1729"
"2013/01/01","932","7853"
"2021/10/01","229","6504"
"2015/12/29","33","4206"
"2017/02/11","110","1067"
"2016/04/12","395","1733"
"2018/12/16","935","7444"
"2016/05/26","216","4597"
"2014/09/23","476","6824"
"2015/03/24","911","2460"
"2019/04/20","291","5531"
"2012/10/03","574","7305"
"2015/02/22","394","3164"
"2018/07/12","55","3742"
"2016/05/21","674","4316"
"2021/04/04","802","84"
"2019/11/21","639","149"
"2013/02/09","901","3480"
"2019/04/09","322","7122"
"2019/05/22","233","6540"
"2020/06/24","254","3551"
"2014/02/03","588","5360"
"2015/10/19","249","6171"
"2015/10/29","602","5530"
"2018/02/25","384","2792"
"2019/09/11","824","1678"
"2014/04/13","938","3098"
"2017/10/04","878","5271"
"2020/11/10","278","58"
"2017/02/10","640","873"
"2019/09/05","625","4917"
"2016/01/24","577","707"
"2015/12/01","387","1607"
"2021/07/07","928","5361"
"2018/10/11","287","5439"
"2017/04/19","205","663"
"2018/07/11","821","6312"
"2017/08/12","530","7147"
"2017/12/08","677","4192"
"2018/05/22","763","1320"
"2013/08/05","620","4470"
"2019/03/11","931","6778"
"2021/07/15","9","4870"
"2021/12/13","453","524"
"2020/05/06","553","1892"
"2018/09/28","835","7163"
"2021/10/24","124","1338"
"2020/09/05","998","5491"
"2014/09/12","441","6328"
"2014/10/07","160","7783"
"2017/03/13","262","1226"
"2016/10/20","258","4417"
"2017/11/22","205","3253"
"2013/05/07","227","2828"
"2020/06/17","764","3151"
"2015/03/29","17","2519"
"2017/06/20","120","6020"
"2018/08/23","203","4793"
"2016/03/07","311","5588"
"2014/01/17","131","1067"
"2019/07/20","4","3454"
"2018/07/11","55","5065"
"2016/07/04","548","7422"
"2017/01/09","433","7907"
"2015/11/08","302","5881"
"2015/04/20","565","1023"
"2021/07/31","189","2222"
"2013/06/12","60","2031"
"2015/04/29","301","646"
"2015/06/08","195","5195"
"2014/04/01","950","2253"
"2014/10/21","102","698"
"2012/07/14","928","6135"
"2018/02/14","821","1999"
"2015/02/13","914","2275"
"2019/12/20","752","3669"
"2018/02/23","890","7351"
"2021/03/16","643","3590"
"2012/05/04","164","3148"
"2013/04/15","353","7064"
"2020/05/23","80","6057"
"2018/11/20","781","6359"
"2014/10/29","789","1271"
"2012/08/28","998","1379"
"2021/04/28","519","4525"
"2021/11/16","367","3610"
"2015/09/05","615","3901"
"2015/07/05","613","6197"
"2012/09/24","273","7927"
"2021/10/28","150","3931"
"2019/06/27","250","4374"
"2020/10/08","662","4124"
"2016/06/24","87","4391"
"2013/12/25","906","6823"
"2015/10/16","288","5252"
"2019/09/03","897","6471"
"2013/12/31","694","3757"
"2019/12/19","197","1087"
"2017/03/05","792","3446"
"2017/10/23","807","5236"
"2012/03/16","41","2066"
"2021/11/12","237","5508"
"2021/11/03","369","5328"
"2020/03/29","684","7886"
"2020/10/08","877","4805"
"2015/10/31","934","5389"
"2015/06/12","463","5875"
"2016/09/07","449","1504"
"2012/10/04","461","3960"
"2012/05/23","377","430"
"2020/10/24","705","3869"
"2015/01/22","673","6797"
"2017/08/03","321","5870"
"2016/08/14","288","5512"
"2016/06/07","411","7189"
"2014/08/18","431","538"
"2014/02/25","331","964"
"2020/11/08","258","7907"
"2021/09/10","585","229"
"2012/03/27","912","6921"
"2022/01/26","542","362"
"2016/01/24","777","6444"
"2021/12/06","17","7454"
"2017/05/28","939","4421"
"2014/05/30","510","2411"
"2018/01/11","343","4158"
"2016/10/07","330","5162"
"2014/06/23","814","627"
"2019/02/20","85","2161"
"2017/09/22","204","3972"
"2021/02/09","73","3443"
"2012/09/27","140","5637"
"2019/09/17","890","6825"
"2016/10/02","498","2919"
"2012/05/18","201","6392"
"2017/04/27","543","4504"
"2012/12/17","956","6253"
"2016/09/29","838","6448"
"2016/12/23","545","601"
"2021/01/21","443","7283"
"2015/06/26","245","1447"
"2013/06/05","624","6354"
"2018/11/20","127","3956"
"2021/01/24","287","1217"
"2021/09/02","13","4149"
"2016/05/16","610","3837"
"2020/09/04","392","779"
"2017/12/10","903","7563"
"2014/01/20","270","2543"
"2019/10/26","533","1248"
"2016/03/29","746","7336"
"2017/05/29","900","7636"
"2014/10/05","778","2083"
"2018/05/17","806","42"
"2017/04/18","953","1755"
"2012/08/31","243","556"
"2018/05/19","321","4498"
"2020/03/17","591","4465"
"2014/12/12","270","6369"
"2013/05/27","441","1256"
"2012/03/16","221","5993"
"2017/05/11","769","518"
"2021/03/04","404","4535"
"2018/02/17","5","5277"
"2020/11/28","329","1684"
"2015/11/22","600","1710"
"2020/05/21","646","7938"
"2016/01/03","66","4883"
"2019/11/30","949","1286"
"2017/05/03","103","7159"
"2012/08/24","773","436"
"2012/12/29","339","7012"
"2014/08/24","426","7110"
"2019/02/13","445","7548"
"2019/09/15","563","6446"
"2013/02/27","823","5622"
"2015/09/28","370","3375"
"2013/09/01","878","475"
"2021/04/17","36","5946"
"2018/12/17","911","6934"
"2020/09/28","742","7867"
"2014/06/22","993","2731"
"2019/08/11","748","4071"
"2013/06/23","811","127"
"2019/11/20","270","7009"
"2012/11/28","348","1039"
"2015/01/31","761","5377"
"2013/07/02","444","1"
"2016/12/18","911","5327"
"2014/12/08","740","779"
"2012/11/25","101","4795"
"2013/07/20","226","2142"
"2019/02/08","354","6378"
"2015/06/08","659","6227"
"2013/05/01","838","5280"
"2017/12/09","390","5135"
"2014/03/29","757","153"
"2013/06/13","718","7861"
"2014/05/06","123","2230"
"2014/02/27","777","325"
"2015/11/05","217","1997"
"2021/07/19","75","6231"
"2017/01/27","756","4662"
"2016/04/22","226","7691"
"2017/11/01","676","6068"
"2014/08/23","155","7956"
"2014/12/28","184","5211"
"2012/07/29","995","6345"
"2012/07/11","254","6376"
"2016/07/10","194","3359"
"2012/12/27","963","4966"
"2019/11/03","880","2190"
"2012/08/16","208","420"
"2020/07/27","387","1281"
"2013/08/16","95","1175"
"2018/05/27","906","5269"
"2020/06/02","20","4471"
"2019/11/07","684","6606"
"2018/12/05","780","7849"
"2019/10/21","795","3345"
"2021/05/06","302","7516"
"2014/09/19","523","4017"
"2012/02/12","489","5319"
"2015/08/03","590","4224"
"2016/01/28","525","912"
"2016/08/31","10","5525"
"2021/06/10","391","4729"
"2013/01/15","107","5371"
"2017/06/19","769","6750"
"2013/08/10","369","5306"
"2015/05/14","540","7551"
"2019/03/28","121","7343"
"2012/04/28","976","6015"
"2019/12/26","665","7359"
"2015/09/24","389","2115"
"2016/02/05","459","5565"
"2018/01/08","434","5500"
"2016/06/14","101","5536"
"2014/07/12","477","5201"
"2014/05/10","381","993"
"2021/02/21","453","4580"
"2020/06/08","418","5466"
"2015/04/22","403","6724"
"2014/03/02","949","177"
"2020/05/09","467","815"
"2012/11/26","192","3900"
"2018/11/17","425","5534"
"2012/09/14","257","1280"
"2014/04/13","30","7458"
"2019/03/24","50","3021"
"2018/08/27","276","6376"
"2014/05/25","702","4556"
"2015/05/24","419","1876"
"2016/11/11","98","3240"
"2015/12/13","62","2031"
"2014/02/08","712","7841"
"2021/12/09","841","5913"
"2020/05/18","101","6"
"2016/07/20","318","6668"
"2020/10/27","565","5582"
"2021/08/06","439","5248"
"2019/07/18","189","4176"
"2014/10/23","590","455"
"2021/10/21","242","3918"
"2019/03/07","585","756"
"2019/08/16","128","3466"
"2019/08/06","125","7431"
"2019/10/16","442","2379"
"2013/04/06","187","6907"
"2017/08/09","446","510"
"2014/11/03","525","2704"
"2019/06/02","203","6700"
"2017/09/11","965","6261"
"2018/01/31","948","1067"
"2014/07/05","462","2972"
"2018/01/19","751","3302"
"2015/05/18","938","7043"
"2019/05/31","399","3911"
"2015/06/06","798","434"
"2020/01/31","526","3964"
"2017/10/17","582","873"
"2021/06/07","410","5916"
"2016/06/29","713","2088"
"2013/01/01","512","7216"
"2022/01/13","382","3655"
"2015/09/02","828","5891"
"2013/01/22","680","6473"
"2018/05/31","305","4988"
"2017/03/25","761","4676"
"2012/12/27","144","678"
"2016/07/24","400","7873"
"2013/06/02","564","5047"
"2013/02/28","600","2923"
"2018/05/21","715","1050"
"2016/11/30","20","15"
"2014/10/29","765","1746"
"2017/11/05","819","7668"
"2020/12/26","838","956"
"2015/02/02","263","1298"
"2016/01/07","410","5622"
"2014/12/25","752","2355"
"2017/02/25","950","3607"
"2020/11/10","291","5584"
"2015/09/01","110","4381"
"2017/04/11","279","794"
"2012/09/29","503","1976"
"2019/03/06","412","4572"
"2018/09/29","191","1782"
"2018/03/22","942","6728"
"2017/10/04","288","5214"
"2019/04/30","972","5798"
"2019/02/15","747","2970"
"2015/01/11","520","1776"
"2018/01/29","248","4531"
"2020/05/01","43","4291"
"2013/08/08","290","784"
"2014/09/19","778","800"
"2017/04/02","66","6054"
"2013/02/10","729","3901"
"2020/08/03","400","3560"
"2015/07/08","374","7717"
"2020/07/26","59","4221"
"2020/10/27","221","2360"
"2016/11/26","64","2981"
"2020/05/27","129","2802"
"2016/03/16","169","3210"
"2019/09/15","916","75"
"2013/10/17","579","6485"
"2018/04/04","158","6489"
"2021/12/13","81","3964"
"2016/05/25","226","6703"
"2021/08/05","205","4780"
"2019/01/25","560","2725"
"2017/07/23","752","4323"
"2014/12/15","898","5544"
"2019/10/20","958","2976"
"2015/10/19","654","2899"
"2016/08/22","900","5799"
"2020/09/16","970","5754"
"2016/07/11","231","5889"
"2017/09/01","977","5370"
"2021/07/13","215","6534"
"2013/07/29","686","2452"
"2020/08/13","110","2035"
"2012/04/21","526","7640"
"2013/09/02","343","1960"
"2012/08/13","982","2718"
"2015/12/09","601","837"
"2018/05/02","948","6192"
"2012/12/12","931","698"
"2021/10/04","391","5522"
"2021/04/14","126","3604"
"2013/05/28","679","1025"
"2017/10/22","258","1234"
"2013/07/10","452","1631"
"2016/07/17","971","6779"
"2016/08/18","221","7922"
"2021/10/26","234","4885"
"2017/02/13","989","5497"
"2016/03/24","617","2014"
"2019/10/21","61","3490"
"2013/06/07","822","6608"
"2013/03/21","844","5188"
"2018/07/25","62","3587"
"2019/05/21","931","1969"
"2020/08/14","149","3166"
"2018/12/16","911","6365"
"2018/04/18","598","7704"
"2016/09/01","403","896"
"2015/09/07","840","4189"
"2018/02/10","582","4358"
"2017/03/05","669","6209"
"2015/09/25","10","6600"
"2013/11/17","388","1669"
"2018/05/07","939","362"
"2018/06/16","735","3234"
"2013/02/20","408","601"
"2015/05/22","548","7402"
"2015/02/11","296","3779"
"2018/02/17","297","1326"
"2017/04/02","266","5912"
"2013/11/15","94","5928"
"2019/12/22","932","4756"
"2015/08/15","492","5574"
"2012/12/12","872","6311"
"2018/03/25","424","483"
"2019/05/24","132","6929"
"2017/06/06","923","278"
"2015/01/26","678","1574"
"2014/09/02","839","3507"
"2013/07/07","851","4417"
"2014/08/20","637","6673"
"2018/07/24","252","3727"
"2018/10/02","502","1237"
"2019/07/19","636","5093"
"2014/02/13","390","4272"
"2021/03/25","363","5353"
"2017/10/29","378","3904"
"2019/02/05","617","4163"
"2019/08/15","644","4313"
"2020/11/14","172","953"
"2012/06/01","687","7089"
"2013/03/11","700","6092"
"2018/12/13","923","5884"
"2014/03/07","746","429"
"2014/07/03","652","3743"
"2014/02/25","276","2889"
"2014/01/30","462","7237"
"2020/09/19","377","7698"
"2019/09/05","579","4417"
"2019/02/16","75","2809"
"2014/07/30","289","6822"
"2020/08/24","419","3477"
"2016/09/11","555","1240"
"2012/11/10","981","5477"
"2012/03/10","170","2574"
"2020/11/29","621","5263"
"2021/09/18","297","5152"
"2016/09/25","946","5486"
"2018/05/24","64","7988"
"2015/05/23","185","7547"
"2019/04/24","941","7953"
"2012/06/09","297","4488"
"2014/12/30","2","1520"
"2015/09/06","999","7295"
"2017/10/30","804","2675"
"2020/04/09","87","5810"
"2012/08/09","550","7811"
"2017/08/25","803","1711"
"2016/02/25","399","5818"
"2014/08/07","309","7636"
"2013/09/19","266","7326"
"2013/01/08","223","7334"
"2013/09/28","248","2988"
"2019/04/23","65","4773"
"2016/02/18","811","4866"
"2021/01/08","920","7494"
"2014/12/01","270","5454"
"2015/01/22","63","3042"
"2013/08/16","626","5553"
"2019/05/30","331","1139"
"2017/02/25","788","7166"
"2015/07/17","19","4320"
"2013/09/05","334","770"
"2012/06/11","691","99"
"2015/09/25","427","1764"
"2017/02/19","813","2268"
"2012/11/19","272","4610"
"2020/03/25","353","7787"
"2013/08/20","448","5096"
"2020/11/07","512","6771"
"2021/02/16","826","7365"
"2019/03/05","594","6393"
"2019/03/16","303","6805"
"2013/10/04","585","5133"
"2013/11/15","465","2575"
"2019/03/27","401","5571"
"2018/06/06","446","486"
"2019/08/21","934","2034"
"2016/01/15","641","6179"
"2017/10/14","942","7692"
"2013/02/07","674","3952"
"2017/04/04","560","2314"
"2021/01/02","967","4296"
"2016/02/07","714","2656"
"2013/11/09","555","7165"
"2013/05/12","986","2586"
"2021/07/06","329","167"
"2018/11/18","573","3316"
"2013/06/17","702","3325"
"2017/12/22","773","3723"
"2021/02/21","841","4779"
"2019/06/04","133","6537"
"2019/10/16","951","4669"
"2012/04/18","721","2251"
"2018/04/13","815","1733"
"2018/09/06","243","6928"
"2017/02/04","718","2518"
"2020/04/10","626","669"
"2018/12/20","136","6843"
"2013/10/24","527","268"
"2019/09/30","67","1085"
"2020/09/15","655","6744"
"2019/09/01","716","1040"
"2018/09/02","205","3662"
"2014/07/16","278","592"
"2018/07/19","724","1796"
"2014/02/21","947","5076"
"2021/09/08","658","1470"
"2017/04/10","954","7206"
"2017/08/20","445","4008"
"2013/02/05","277","6592"
"2016/12/11","483","16"
"2015/10/29","951","5361"
"2015/03/26","516","2809"
"2019/07/17","364","4054"
"2015/09/16","981","130"
"2015/04/22","651","5947"
"2015/12/06","631","6326"
"2019/07/31","435","2104"
"2015/06/29","332","2542"
"2018/12/17","387","5954"
"2021/09/09","266","5979"
"2021/09/16","780","2853"
"2020/04/28","894","3170"
"2014/08/27","44","1049"
"2017/01/29","946","215"
"2013/09/06","524","7647"
"2017/07/03","394","1313"
"2012/10/28","110","2657"
"2014/10/09","828","5428"
"2021/05/23","102","5836"
"2012/07/08","926","5808"
"2013/07/18","740","5060"
"2016/07/20","697","102"
"2021/05/31","94","1082"
"2016/03/22","45","2162"
"2015/02/16","587","2040"
"2021/12/13","746","6189"
"2020/05/20","320","7727"
"2014/01/11","363","5691"
"2012/07/08","452","2611"
"2019/12/15","700","1781"
"2013/08/25","370","7768"
"2019/04/20","429","7714"
"2013/12/07","43","5363"
"2020/04/14","167","1067"
"2013/10/30","967","4958"
"2014/10/25","821","7814"
"2013/04/16","364","4951"
"2018/02/20","293","7655"
"2019/07/10","834","2560"
"2020/10/14","694","7200"
"2013/04/05","527","2263"
"2016/01/10","71","5254"
"2015/01/04","958","5306"
"2020/08/26","259","222"
"2015/03/11","26","7786"
"2015/05/09","911","7753"
"2015/11/28","439","4072"
"2020/10/03","902","3037"
"2019/07/11","740","5725"
"2015/03/25","313","750"
"2017/05/06","300","7805"
"2018/01/21","929","487"
"2014/01/27","235","380"
"2020/02/27","730","530"
"2015/10/07","949","5244"
"2017/02/22","150","6202"
"2021/04/06","106","4330"
"2018/11/18","994","2550"
"2020/12/14","185","4945"
"2013/03/03","776","970"
"2014/12/14","431","5950"
"2020/11/15","872","1449"
"2016/03/12","910","171"
"2014/02/23","366","4391"
"2019/08/24","606","3788"
"2016/09/14","632","2615"
"2017/12/23","967","3143"
"2021/01/25","767","870"
"2020/10/20","91","5339"
"2015/11/10","682","3348"
"2015/02/08","751","7220"
"2018/12/07","308","2948"
"2017/05/08","864","1750"
"2021/02/04","662","3634"
"2019/01/03","512","1506"
"2018/04/27","676","1042"
"2019/04/21","622","3968"
"2014/06/19","566","4583"
"2019/03/13","510","4436"
"2014/03/26","248","6578"
"2013/04/26","983","3901"
"2017/04/04","746","2548"
"2012/07/21","424","4869"
"2015/08/09","798","5604"
"2020/03/02","275","6070"
"2017/02/01","902","4954"
"2016/12/11","690","5211"
"2019/10/06","849","1849"
"2020/06/30","640","5339"
"2014/12/19","400","7877"
"2012/11/04","659","3114"
"2016/02/01","112","2328"
"2021/05/01","544","4207"
"2014/05/04","513","5410"
"2014/08/24","751","6256"
"2016/08/10","737","464"
"2013/07/10","929","5228"
"2018/08/12","442","6814"
"2012/05/17","12","774"
"2021/06/20","379","5802"
"2021/05/26","580","4066"
"2021/05/01","206","7541"
"2019/02/20","720","3834"
"2021/07/29","253","3322"
"2012/04/09","465","2735"
"2013/07/19","750","6101"
"2016/07/17","981","4914"
"2015/10/09","692","7385"
"2021/11/04","104","539"
"2020/05/13","879","848"
"2020/11/22","435","2291"
"2013/04/29","912","1360"
"2019/03/17","236","2253"
"2021/02/20","842","6692"
"2019/05/15","519","7297"
"2014/12/26","955","3935"
"2012/09/24","328","5079"
"2017/11/04","696","5788"
"2017/09/03","920","2856"
"2020/06/19","46","1173"
"2017/03/16","712","7896"
"2017/10/26","767","4199"
"2016/11/30","152","4831"
"2017/08/06","813","5321"
"2012/08/27","376","348"
"2018/03/04","826","615"
"2015/05/12","386","732"
"2016/02/15","131","7415"
"2014/11/24","708","3288"
"2019/09/30","817","3107"
"2015/05/23","985","6290"
"2012/11/23","514","716"
"2019/01/01","712","2130"
"2016/05/06","245","7987"
"2021/04/15","361","2457"
"2012/07/13","321","5986"
"2015/12/25","499","616"
"2014/06/18","554","784"
"2017/02/28","91","5329"
"2019/06/05","223","7672"
"2015/04/23","69","544"
"2019/11/12","114","1366"
"2021/08/11","449","3559"
"2013/10/09","659","7992"
"2014/02/24","688","2983"
"2014/06/24","650","1262"
"2019/03/08","758","3767"
"2013/05/21","269","7978"
"2015/09/12","383","518"
"2017/06/14","215","3184"
"2014/10/11","222","2483"
"2016/09/29","491","6498"
"2013/12/28","336","4028"
"2015/10/06","52","6807"
"2018/11/06","147","1163"
"2021/10/04","841","6292"
"2013/01/06","233","5565"
"2013/09/05","954","2816"
"2020/05/03","731","6799"
"2013/08/28","559","2050"
"2013/12/24","829","4833"
"2018/08/16","952","7269"
"2021/07/04","796","2664"
"2014/07/11","617","7563"
"2021/11/24","282","4823"
"2012/05/04","440","2303"
"2017/10/15","161","3705"
"2014/03/08","300","4987"
"2019/05/23","24","4114"
"2012/12/14","85","3204"
"2018/10/02","530","1142"
"2017/09/15","838","5231"
"2015/10/22","224","7388"
"2019/01/11","113","1883"
"2014/05/21","96","2785"
"2016/08/22","819","2530"
"2018/12/29","119","5685"
"2017/08/02","829","2789"
"2019/06/07","228","1603"
"2020/08/30","329","203"
"2021/04/25","733","7920"
"2022/01/18","456","1285"
"2015/07/28","932","3079"
"2017/09/14","77","6652"
"2013/02/14","804","7212"
"2014/04/09","643","4516"
"2013/01/12","986","3886"
"2019/06/29","949","6619"
"2012/04/06","917","7536"
"2017/07/05","261","4814"
"2013/02/01","906","409"
"2016/06/02","739","2736"
"2017/05/13","152","6244"
"2014/05/23","296","1658"
"2019/05/05","154","3641"
"2013/06/09","997","398"
"2018/07/02","776","5981"
"2013/07/20","970","2217"
"2015/07/12","257","7001"
"2021/03/22","250","2999"
"2020/08/02","761","3525"
"2012/09/24","430","4529"
"2014/03/12","737","7583"
"2020/05/07","48","6551"
"2015/07/26","165","1084"
"2014/06/18","578","1322"
"2021/07/14","17","7384"
"2012/10/23","566","719"
"2019/02/11","662","7586"
"2017/03/17","936","4520"
"2013/02/08","705","3036"
"2021/09/13","733","1304"
"2016/09/03","756","7487"
"2019/12/07","599","4469"
"2014/02/25","934","6568"
"2018/03/04","106","5219"
"2015/01/20","468","4626"
"2016/10/05","645","3908"
"2020/12/30","650","5747"
"2012/09/05","967","967"
"2015/11/22","513","2669"
"2013/08/19","607","4715"
"2012/04/17","18","6504"
"2016/07/11","375","1658"
"2015/11/18","287","1662"
"2019/03/25","829","3463"
"2019/03/10","348","5997"
"2014/11/11","112","5615"
"2013/05/06","160","4234"
"2020/04/25","836","5822"
"2018/07/27","218","2832"
"2012/09/08","792","7576"
"2015/12/24","885","2970"
"2013/03/27","32","7823"
"2016/11/05","679","976"
"2021/01/17","574","1534"
"2014/01/06","159","2497"
"2014/10/13","352","6031"
"2018/11/20","728","5895"
"2013/10/20","203","6246"
"2020/10/12","600","3804"
"2012/12/24","702","4653"
"2020/10/08","441","5449"
"2014/08/17","367","2447"
"2018/04/14","698","339"
"2014/02/23","286","5606"
"2012/09/01","428","2058"
"2012/06/13","582","787"
"2020/04/27","515","5396"
"2013/06/27","159","1589"
"2013/05/31","536","4706"
"2017/12/08","85","5533"
"2018/11/24","167","4350"
"2013/01/11","635","2172"
"2019/06/22","938","3279"
"2014/03/24","436","1070"
"2017/04/01","380","7238"
"2016/01/16","354","4959"
"2015/08/03","37","5785"
"2021/05/29","841","2215"
"2017/04/01","651","3252"
"2021/12/03","138","1827"
"2014/04/05","823","4987"
"2016/12/23","382","3402"
"2016/04/27","795","4643"
"2017/08/12","968","293"
"2018/08/23","630","6978"
"2015/09/11","639","7738"
"2020/10/01","925","1598"
"2018/02/05","698","2035"
"2012/02/08","405","227"
"2012/10/09","439","6992"
"2019/12/07","139","3590"
"2017/03/27","316","2596"
"2014/06/28","941","1628"
"2015/02/18","681","1524"
"2017/12/25","449","761"
"2017/02/15","896","6303"
"2016/07/03","717","6088"
"2013/12/05","488","7195"
"2019/02/05","754","850"
"2012/10/22","562","4430"
"2013/04/26","242","4188"
"2019/10/16","126","6303"
"2017/08/04","865","3199"
"2021/06/25","53","2643"
"2014/08/30","90","2421"
"2015/04/14","442","1540"
"2012/03/25","892","5390"
"2016/08/08","767","1751"
"2016/01/31","21","6584"
"2016/04/15","780","6042"
"2020/01/31","511","4001"
"2021/10/04","359","5800"
"2020/03/18","847","2821"
"2020/12/24","596","4539"
"2014/09/23","904","1066"
"2012/09/14","239","5539"
"2016/01/25","956","4845"
"2021/04/28","245","2638"
"2014/03/20","417","5716"
"2012/04/04","585","7283"
"2020/12/07","657","5909"
"2014/04/23","673","3280"
"2018/08/24","190","6584"
"2020/09/09","703","3216"
"2018/02/03","750","4010"
"2014/03/10","979","7395"
"2014/01/31","331","4461"
"2015/08/08","839","5158"
"2015/12/23","991","6885"
"2016/07/29","63","1792"
"2014/11/30","397","4761"
"2016/03/09","791","1828"
"2021/12/07","347","5333"
"2014/03/27","837","3298"
"2016/09/14","224","7316"
"2019/06/05","908","5634"
"2014/10/22","219","1365"
"2013/01/05","743","6205"
"2019/05/18","383","1044"
"2019/03/02","345","5025"
"2018/03/29","29","3756"
"2017/12/27","512","2041"
"2021/04/25","816","4992"
"2015/03/19","649","428"
"2013/05/02","837","1492"
"2020/07/27","410","2680"
"2016/01/01","417","7331"
"2019/06/07","39","7812"
"2016/05/31","898","7666"
"2014/11/20","452","7863"
"2020/01/28","602","7785"
"2016/10/17","964","3904"
"2016/08/08","320","4344"
"2017/08/02","278","4121"
"2019/03/27","153","3066"
"2017/03/15","810","5084"
"2018/01/26","228","4937"
"2015/02/11","696","4151"
"2015/12/10","873","4815"
"2013/09/15","824","2005"
"2016/06/01","102","4608"
"2014/03/28","89","1678"
"2013/12/12","836","5607"
"2020/09/23","622","1946"
"2013/06/02","195","7247"
"2016/01/20","167","6823"
"2015/01/12","257","2533"
"2017/04/25","876","957"
"2012/11/28","188","7543"
"2016/05/03","802","1020"
"2020/09/03","286","5889"
"2013/04/04","25","5804"
"2018/09/07","498","685"
"2017/08/29","889","4501"
"2019/02/13","246","2527"
"2016/07/15","102","3758"
"2019/05/17","896","6222"
"2014/07/27","483","3395"
"2021/02/18","111","5360"
"2018/07/23","44","4253"
"2014/11/03","347","6625"
"2012/08/14","664","5457"
"2019/01/17","242","2597"
"2013/06/12","54","6450"
"2012/10/17","225","7056"
"2019/02/28","874","7471"
"2016/09/08","695","6198"
"2012/07/20","886","4732"
"2016/02/01","331","904"
"2017/03/18","676","3348"
"2019/02/20","599","1114"
"2020/10/24","149","2168"
"2014/08/07","349","3599"
"2021/08/18","171","3957"
"2018/06/11","429","6814"
"2012/06/09","953","3966"
"2015/05/07","672","7252"
"2015/04/28","546","1721"
"2015/01/20","171","660"
"2017/10/10","538","4968"
"2016/09/04","748","6634"
"2021/10/30","472","7002"
"2016/07/07","696","6630"
"2014/06/09","683","3189"
"2018/09/23","355","1035"
"2019/06/23","321","5314"
"2014/03/20","860","6952"
"2021/10/14","37","1453"
"2013/11/25","466","6539"
"2021/04/24","435","6386"
